year,province,subject_type,score,rank_min,rank_max,same_score_count,cumulative_count,batch_line_score,above_batch_line_count,source_url
2023,重庆,物理,472,53841,54392,552,54392,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,471,54393,54879,487,54879,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,470,54880,55409,530,55409,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,469,55410,55933,524,55933,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,468,55934,56474,541,56474,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,467,56475,57006,532,57006,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,466,57007,57512,506,57512,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,465,57513,58030,518,58030,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,464,58031,58535,505,58535,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,463,58536,59053,518,59053,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,462,59054,59594,541,59594,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,461,59595,60060,466,60060,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,460,60061,60611,551,60611,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,459,60612,61147,536,61147,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,458,61148,61656,509,61656,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,457,61657,62167,511,62167,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,456,62168,62682,515,62682,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,455,62683,63193,511,63193,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,454,63194,63674,481,63674,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,453,63675,64187,513,64187,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,452,64188,64684,497,64684,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,451,64685,65191,507,65191,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,450,65192,65687,496,65687,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,449,65688,66202,515,66202,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,448,66203,66704,502,66704,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,447,66705,67233,529,67233,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,446,67234,67750,517,67750,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,445,67751,68303,553,68303,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,444,68304,68771,468,68771,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,443,68772,69312,541,69312,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,442,69313,69810,498,69810,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,441,69811,70339,529,70339,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,440,70340,70847,508,70847,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,439,70848,71379,532,71379,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,438,71380,71858,479,71858,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,437,71859,72340,482,72340,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,436,72341,72858,518,72858,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,435,72859,73362,504,73362,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,434,73363,73862,500,73862,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,433,73863,74375,513,74375,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,432,74376,74845,470,74845,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,431,74846,75372,527,75372,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,430,75373,75863,491,75863,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,429,75864,76364,501,76364,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,428,76365,76886,522,76886,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,427,76887,77406,520,77406,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,426,77407,77906,500,77906,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,425,77907,78394,488,78394,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,424,78395,78867,473,78867,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,423,78868,79327,460,79327,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,422,79328,79800,473,79800,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,421,79801,80262,462,80262,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,420,80263,80737,475,80737,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,419,80738,81218,481,81218,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,418,81219,81723,505,81723,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,417,81724,82194,471,82194,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,416,82195,82685,491,82685,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,415,82686,83187,502,83187,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,414,83188,83657,470,83657,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,413,83658,84104,447,84104,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,412,84105,84552,448,84552,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,411,84553,85033,481,85033,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,410,85034,85491,458,85491,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,409,85492,85934,443,85934,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,408,85935,86394,460,86394,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,407,86395,86857,463,86857,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,406,86858,87297,440,87297,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,405,87298,87775,478,87775,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,404,87776,88242,467,88242,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,403,88243,88707,465,88707,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,402,88708,89122,415,89122,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,401,89123,89534,412,89534,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,400,89535,89972,438,89972,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,399,89973,90380,408,90380,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,398,90381,90838,458,90838,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,397,90839,91266,428,91266,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,396,91267,91650,384,91650,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,395,91651,92056,406,92056,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,394,92057,92467,411,92467,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,393,92468,92861,394,92861,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,392,92862,93273,412,93273,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,391,93274,93658,385,93658,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,390,93659,94004,346,94004,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,389,94005,94426,422,94426,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,388,94427,94843,417,94843,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,387,94844,95232,389,95232,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,386,95233,95618,386,95618,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,385,95619,96056,438,96056,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,384,96057,96474,418,96474,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,383,96475,96852,378,96852,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,382,96853,97226,374,97226,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,381,97227,97648,422,97648,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,380,97649,98024,376,98024,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,379,98025,98371,347,98371,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,378,98372,98741,370,98741,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,377,98742,99098,357,99098,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,376,99099,99430,332,99430,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,375,99431,99772,342,99772,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,374,99773,100105,333,100105,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,373,100106,100421,316,100421,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,372,100422,100745,324,100745,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,371,100746,101069,324,101069,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,370,101070,101381,312,101381,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,369,101382,101685,304,101685,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,368,101686,102030,345,102030,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,367,102031,102363,333,102363,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,366,102364,102696,333,102696,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,365,102697,103018,322,103018,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,364,103019,103321,303,103321,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,363,103322,103635,314,103635,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,362,103636,103932,297,103932,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,361,103933,104226,294,104226,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,360,104227,104518,292,104518,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,359,104519,104773,255,104773,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,358,104774,105062,289,105062,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,357,105063,105360,298,105360,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,356,105361,105648,288,105648,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,355,105649,105938,290,105938,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,354,105939,106189,251,106189,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,353,106190,106451,262,106451,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,352,106452,106732,281,106732,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,351,106733,106998,266,106998,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,350,106999,107262,264,107262,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,349,107263,107510,248,107510,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,348,107511,107767,257,107767,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,347,107768,108029,262,108029,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,346,108030,108285,256,108285,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,345,108286,108505,220,108505,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,344,108506,108736,231,108736,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,343,108737,108991,255,108991,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,342,108992,109217,226,109217,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,341,109218,109463,246,109463,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,340,109464,109686,223,109686,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,339,109687,109912,226,109912,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,338,109913,110158,246,110158,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,337,110159,110408,250,110408,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,336,110409,110627,219,110627,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,335,110628,110843,216,110843,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,334,110844,111065,222,111065,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,333,111066,111290,225,111290,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,332,111291,111494,204,111494,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,331,111495,111685,191,111685,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,330,111686,111894,209,111894,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,329,111895,112105,211,112105,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,328,112106,112287,182,112287,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,327,112288,112475,188,112475,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,326,112476,112653,178,112653,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,325,112654,112829,176,112829,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,324,112830,112997,168,112997,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,323,112998,113167,170,113167,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,322,113168,113317,150,113317,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,321,113318,113476,159,113476,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,320,113477,113621,145,113621,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,319,113622,113807,186,113807,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,318,113808,113969,162,113969,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,317,113970,114151,182,114151,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,316,114152,114285,134,114285,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,315,114286,114453,168,114453,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,314,114454,114598,145,114598,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,313,114599,114739,141,114739,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,312,114740,114875,136,114875,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,311,114876,115031,156,115031,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,310,115032,115190,159,115190,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,309,115191,115325,135,115325,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,308,115326,115468,143,115468,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,307,115469,115584,116,115584,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,306,115585,115713,129,115713,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,305,115714,115836,123,115836,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,304,115837,115978,142,115978,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,303,115979,116114,136,116114,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,302,116115,116224,110,116224,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,301,116225,116362,138,116362,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,300,116363,116492,130,116492,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,299,116493,116601,109,116601,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,298,116602,116718,117,116718,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,297,116719,116821,103,116821,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,296,116822,116932,111,116932,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,295,116933,117051,119,117051,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,294,117052,117152,101,117152,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,293,117153,117241,89,117241,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,292,117242,117332,91,117332,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,291,117333,117433,101,117433,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,290,117434,117517,84,117517,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,289,117518,117637,120,117637,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,288,117638,117732,95,117732,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,287,117733,117827,95,117827,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,286,117828,117903,76,117903,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,285,117904,117986,83,117986,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,284,117987,118067,81,118067,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,283,118068,118156,89,118156,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,282,118157,118258,102,118258,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,281,118259,118336,78,118336,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,280,118337,118411,75,118411,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,279,118412,118502,91,118502,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,278,118503,118571,69,118571,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,277,118572,118647,76,118647,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,276,118648,118727,80,118727,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,275,118728,118793,66,118793,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,274,118794,118859,66,118859,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,273,118860,118937,78,118937,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,272,118938,118997,60,118997,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,271,118998,119065,68,119065,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,270,119066,119139,74,119139,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,269,119140,119208,69,119208,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
2023,重庆,物理,268,119209,119264,56,119264,406,87297,https://gaokao.eol.cn/chong_qing/dongtai/202306/t20230624_2446728.shtml
